filename,label
Red_Bellied_Woodpecker_0115_180775.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0050_180751.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0120_181420.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0054_182031.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0123_182116.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0055_180768.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0125_180780.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0056_180946.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0057_182154.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0058_182317.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0066_182253.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0095_180948.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0097_181363.jpg,189.Red_bellied_Woodpecker
Red_Bellied_Woodpecker_0099_180766.jpg,189.Red_bellied_Woodpecker
Yellow_Warbler_0073_176218.jpg,182.Yellow_Warbler
Yellow_Warbler_0003_176429.jpg,182.Yellow_Warbler
Yellow_Warbler_0071_176655.jpg,182.Yellow_Warbler
Yellow_Warbler_0004_176947.jpg,182.Yellow_Warbler
Yellow_Warbler_0080_176542.jpg,182.Yellow_Warbler
Yellow_Warbler_0007_176616.jpg,182.Yellow_Warbler
Yellow_Warbler_0083_176292.jpg,182.Yellow_Warbler
Yellow_Warbler_0011_176676.jpg,182.Yellow_Warbler
Yellow_Warbler_0087_176591.jpg,182.Yellow_Warbler
Yellow_Warbler_0013_176437.jpg,182.Yellow_Warbler
Yellow_Warbler_0088_176336.jpg,182.Yellow_Warbler
Yellow_Warbler_0014_176414.jpg,182.Yellow_Warbler
Yellow_Warbler_0095_176202.jpg,182.Yellow_Warbler
Yellow_Warbler_0016_176452.jpg,182.Yellow_Warbler
Yellow_Warbler_0096_176586.jpg,182.Yellow_Warbler
Yellow_Warbler_0017_176888.jpg,182.Yellow_Warbler
Yellow_Warbler_0097_176538.jpg,182.Yellow_Warbler
Yellow_Warbler_0018_176674.jpg,182.Yellow_Warbler
Yellow_Warbler_0100_176733.jpg,182.Yellow_Warbler
Yellow_Warbler_0020_176364.jpg,182.Yellow_Warbler
Yellow_Warbler_0101_176864.jpg,182.Yellow_Warbler
Yellow_Warbler_0021_176421.jpg,182.Yellow_Warbler
Yellow_Warbler_0102_176821.jpg,182.Yellow_Warbler
Yellow_Warbler_0025_176189.jpg,182.Yellow_Warbler
Yellow_Warbler_0104_176541.jpg,182.Yellow_Warbler
Yellow_Warbler_0026_176337.jpg,182.Yellow_Warbler
Yellow_Warbler_0105_176849.jpg,182.Yellow_Warbler
Yellow_Warbler_0028_176391.jpg,182.Yellow_Warbler
Yellow_Warbler_0106_176383.jpg,182.Yellow_Warbler
Yellow_Warbler_0029_176855.jpg,182.Yellow_Warbler
Yellow_Warbler_0112_176301.jpg,182.Yellow_Warbler
Yellow_Warbler_0030_176236.jpg,182.Yellow_Warbler
Yellow_Warbler_0114_176201.jpg,182.Yellow_Warbler
Yellow_Warbler_0031_176282.jpg,182.Yellow_Warbler
Yellow_Warbler_0118_176409.jpg,182.Yellow_Warbler
Yellow_Warbler_0034_176204.jpg,182.Yellow_Warbler
Yellow_Warbler_0119_176485.jpg,182.Yellow_Warbler
Yellow_Warbler_0035_176360.jpg,182.Yellow_Warbler
Yellow_Warbler_0121_176402.jpg,182.Yellow_Warbler
Yellow_Warbler_0038_176388.jpg,182.Yellow_Warbler
Yellow_Warbler_0122_176182.jpg,182.Yellow_Warbler
Yellow_Warbler_0039_176444.jpg,182.Yellow_Warbler
Yellow_Warbler_0123_176471.jpg,182.Yellow_Warbler
Yellow_Warbler_0040_176954.jpg,182.Yellow_Warbler
Yellow_Warbler_0042_176460.jpg,182.Yellow_Warbler
Yellow_Warbler_0043_176247.jpg,182.Yellow_Warbler
Yellow_Warbler_0044_176367.jpg,182.Yellow_Warbler
Yellow_Warbler_0046_176212.jpg,182.Yellow_Warbler
Yellow_Warbler_0047_176456.jpg,182.Yellow_Warbler
Yellow_Warbler_0049_176526.jpg,182.Yellow_Warbler
Yellow_Warbler_0056_176320.jpg,182.Yellow_Warbler
Yellow_Warbler_0057_176675.jpg,182.Yellow_Warbler
Yellow_Warbler_0058_176891.jpg,182.Yellow_Warbler
Yellow_Warbler_0061_176559.jpg,182.Yellow_Warbler
Yellow_Warbler_0063_176800.jpg,182.Yellow_Warbler
Yellow_Warbler_0067_176856.jpg,182.Yellow_Warbler
Yellow_Warbler_0069_176346.jpg,182.Yellow_Warbler
Yellow_Warbler_0090_176366.jpg,182.Yellow_Warbler
Yellow_Warbler_0093_176490.jpg,182.Yellow_Warbler
Yellow_Warbler_0094_176365.jpg,182.Yellow_Warbler
Rhinoceros_Auklet_0039_2174.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0001_797538.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0038_797544.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0003_797535.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0040_797503.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0004_797541.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0041_797515.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0005_2111.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0042_2101.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0006_797512.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0043_2096.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0007_797521.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0048_2162.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0008_797531.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0049_797543.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0009_797539.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0050_797534.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0010_797545.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0051_797510.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0011_797530.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0012_2161.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0013_797537.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0014_797522.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0015_2160.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0016_2114.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0017_2155.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0018_797517.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0019_797513.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0020_2195.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0021_2089.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0022_2170.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0023_797501.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0024_797529.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0025_797508.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0026_797519.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0027_797496.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0028_2056.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0029_797520.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0030_797509.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0031_797518.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0032_797516.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0033_2169.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0034_797497.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0035_2166.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0037_797499.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0044_797502.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0045_797536.jpg,008.Rhinoceros_Auklet
Rhinoceros_Auklet_0046_797532.jpg,008.Rhinoceros_Auklet
Acadian_Flycatcher_0047_795593.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0003_29094.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0046_795596.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0004_795623.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0049_795580.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0005_29157.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0050_795608.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0006_795595.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0051_29077.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0007_795600.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0052_795610.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0008_795599.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0056_29086.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0009_29155.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0058_795602.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0010_29199.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0059_29102.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0012_795612.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0060_795604.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0013_29232.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0063_795585.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0014_795607.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0064_795584.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0015_795578.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0065_29070.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0016_29217.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0066_29190.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0017_795598.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0067_29197.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0019_795592.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0068_795590.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0020_29069.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0069_795579.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0021_795594.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0070_29150.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0022_29145.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0071_795627.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0024_29173.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0072_795603.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0028_795611.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0073_795628.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0030_795591.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0031_795582.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0032_795622.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0033_29195.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0034_795583.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0035_795618.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0036_795577.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0038_795616.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0039_795606.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0040_795629.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0041_795605.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0042_29127.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0043_29115.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0044_795624.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0045_795587.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0053_795620.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0054_29113.jpg,037.Acadian_Flycatcher
Acadian_Flycatcher_0055_795609.jpg,037.Acadian_Flycatcher
Black_And_White_Warbler_0073_160539.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0001_160352.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0074_160361.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0002_160376.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0076_160173.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0003_160228.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0077_160440.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0007_160758.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0078_160365.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0010_160200.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0080_160375.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0018_160438.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0081_110906.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0021_160686.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0083_160237.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0022_160512.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0086_160836.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0024_160057.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0085_160110.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0025_160584.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0088_160668.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0028_160371.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0089_160370.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0030_160592.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0090_160247.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0031_160773.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0091_160896.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0032_160569.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0095_160406.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0034_160695.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0098_160808.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0035_160102.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0111_160342.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0041_160639.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0114_160537.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0046_160202.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0115_160654.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0047_160547.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0117_160369.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0048_160287.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0118_160363.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0049_160749.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0119_160898.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0051_160603.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0122_160106.jpg,159.Black_and_white_Warbler
Black_And_White_Warbler_0053_160010.jpg,159.Black_and_white_Warbler
